# Domain X_MIN, Y_MIN, X_MAX, Y_MAX
-5.317294909999999800e+04,6.733421707700000145e+06,-5.321104920000000129e+04,6.733224857400000095e+06
-5.320390540000000328e+04,6.733686820799999870e+06,-5.315817229999999836e+04,6.733523428799999878e+06
-5.244684649999999965e+04,6.733448048600000329e+06,-5.238253130000000237e+04,6.733214538599999622e+06
-5.204994939999999769e+04,6.733261528699999675e+06,-5.215154959999999846e+04,6.733175803500000387e+06
-5.232141240000000107e+04,6.733206759800000116e+06,-5.229283739999999671e+04,6.733107540900000371e+06
-5.396654200000000128e+04,6.733755877199999988e+06,-5.398951490000000194e+04,6.733575422899999656e+06
-5.395964070000000356e+04,6.733487759300000034e+06,-5.386652930000000197e+04,6.733428057799999602e+06
-5.353840959999999905e+04,6.733606248800000176e+06,-5.375064149999999790e+04,6.733115478400000371e+06
-5.347716810000000260e+04,6.733045848500000313e+06,-5.335408320000000094e+04,6.733039278199999593e+06
-5.307624779999999737e+04,6.732787313199999742e+06,-5.308224799999999959e+04,6.732897571999999695e+06
-5.269720749999999680e+04,6.733915262500000186e+06,-5.285350469999999768e+04,6.733938361600000411e+06
-5.281388900000000285e+04,6.733400223500000313e+06,-5.282023900000000140e+04,6.733289151200000197e+06
-5.292078089999999793e+04,6.733364557599999942e+06,-5.292580799999999726e+04,6.733312963800000027e+06
-5.291099130000000150e+04,6.733368261800000444e+06,-5.291284339999999793e+04,6.733312169999999925e+06
-5.271684769999999844e+04,6.733124993499999866e+06,-5.260129280000000290e+04,6.733102047600000165e+06
-5.204754830000000220e+04,6.733443879900000058e+06,-5.206395449999999983e+04,6.733358887199999765e+06
-5.185001000000000204e+04,6.733390486899999902e+06,-5.194522759999999835e+04,6.733333048200000077e+06
-5.198256650000000081e+04,6.733427793200000189e+06,-5.195716640000000189e+04,6.733340215900000185e+06
-5.200859470000000147e+04,6.733431496799999848e+06,-5.201643319999999949e+04,6.733355826399999671e+06
-5.182487449999999808e+04,6.732783478600000031e+06,-5.187249960000000283e+04,6.732734265999999829e+06
-5.180291399999999703e+04,6.732778186900000088e+06,-5.185688919999999780e+04,6.732718920099999756e+06
-5.198336020000000281e+04,6.732896244199999608e+06,-5.195972460000000137e+04,6.732582050499999896e+06
-5.188969759999999951e+04,6.732607953599999659e+06,-5.180291399999999703e+04,6.732531488900000229e+06
-5.199743940000000293e+04,6.732458620500000194e+06,-5.174846269999999640e+04,6.732777287299999967e+06
-5.172015219999999681e+04,6.732742097599999979e+06,-5.182011639999999898e+04,6.732675622600000352e+06
-5.190880049999999756e+04,6.732675422500000335e+06,-5.190059840000000258e+04,6.732600545300000347e+06
-5.383481459999999788e+04,6.733330679499999620e+06,-5.380219180000000051e+04,6.733167565700000152e+06
-5.380901980000000185e+04,6.733332955500000156e+06,-5.379005309999999736e+04,6.733224465900000185e+06
-5.387957600000000093e+04,6.733332955500000156e+06,-5.383253859999999986e+04,6.733139495000000112e+06
-5.397802100000000064e+04,6.733267034500000067e+06,-5.385640800000000309e+04,6.733237667700000107e+06
-5.398158699999999953e+04,6.733483963399999775e+06,-5.389725089999999909e+04,6.733332489199999720e+06
-5.377017429999999877e+04,6.733551250699999742e+06,-5.383375080000000162e+04,6.733466104000000283e+06
-5.384135749999999825e+04,6.733470734299999662e+06,-5.380780170000000362e+04,6.733452752899999730e+06
-5.370972709999999643e+04,6.733660242399999872e+06,-5.375269279999999708e+04,6.733615492600000463e+06
-5.365350299999999697e+04,6.733683724299999885e+06,-5.366243269999999757e+04,6.733563338600000367e+06
-5.366607069999999658e+04,6.733647013299999759e+06,-5.373879800000000250e+04,6.733528788999999873e+06
-5.367781420000000071e+04,6.733652351200000383e+06,-5.367334679999999935e+04,6.733607656399999745e+06
-5.369118269999999757e+04,6.733606191700000316e+06,-5.365846390000000247e+04,6.733511083300000057e+06
-5.353483709999999701e+04,6.733654620000000112e+06,-5.359337630000000354e+04,6.733548786500000395e+06
-5.358808460000000196e+04,6.733632461099999957e+06,-5.357554209999999875e+04,6.733581029000000097e+06
-5.358684799999999814e+04,6.733627390399999917e+06,-5.361388160000000062e+04,6.733587812599999830e+06
-5.356932329999999638e+04,6.733526993499999866e+06,-5.353483709999999701e+04,6.733436669099999592e+06
-5.367440510000000359e+04,6.733549778699999675e+06,-5.371276980000000185e+04,6.733461143099999987e+06
-5.362942590000000200e+04,6.733625515800000168e+06,-5.366316030000000319e+04,6.733549447999999858e+06
-5.365980449999999837e+04,6.733295021800000221e+06,-5.361751959999999963e+04,6.733224538999999873e+06
-5.365589680000000226e+04,6.733305040199999698e+06,-5.362082690000000002e+04,6.733249343700000085e+06
-5.372732190000000264e+04,6.733229499900000170e+06,-5.359006900000000314e+04,6.733238429600000381e+06
-5.382199279999999999e+04,6.733512038900000043e+06,-5.386781590000000142e+04,6.733444540500000119e+06
-5.396722780000000057e+04,6.733750490100000054e+06,-5.392803369999999995e+04,6.733636533200000413e+06
-5.412810029999999824e+04,6.733446194099999964e+06,-5.410891799999999785e+04,6.733344196999999695e+06
-5.405368609999999899e+04,6.733688023699999787e+06,-5.401962090000000171e+04,6.733568630300000310e+06
-5.413206910000000062e+04,6.733137755499999970e+06,-5.410494920000000275e+04,6.733068302199999802e+06
-5.416285240000000340e+04,6.733111068099999800e+06,-5.409294769999999698e+04,6.733112332600000314e+06
-5.431636869999999908e+04,6.733244003100000322e+06,-5.434803560000000289e+04,6.733132794499999844e+06
-5.438981809999999678e+04,6.733229262699999847e+06,-5.432693450000000303e+04,6.733085661999999546e+06
-5.409039710000000196e+04,6.733270378100000322e+06,-5.404078760000000329e+04,6.733190341500000097e+06
-5.412055730000000040e+04,6.733406085799999535e+06,-5.415401789999999892e+04,6.733423231800000183e+06
-5.412274730000000272e+04,6.733482179299999960e+06,-5.401057349999999860e+04,6.733422225700000301e+06
-5.395420259999999689e+04,6.733628558500000276e+06,-5.397371560000000318e+04,6.733554474999999627e+06
-5.396329230000000098e+04,6.733594048299999908e+06,-5.394097340000000258e+04,6.733528016699999571e+06
-5.397801860000000306e+04,6.733665726999999955e+06,-5.394472400000000198e+04,6.733601507899999619e+06
-5.397637109999999666e+04,6.733678668399999849e+06,-5.393981839999999647e+04,6.733611802400000393e+06
-5.388514620000000286e+04,6.733765480700000189e+06,-5.385471899999999732e+04,6.733641787700000219e+06
-5.380081010000000242e+04,6.733726785299999639e+06,-5.385273460000000341e+04,6.733608714700000361e+06
-5.397339880000000267e+04,6.733702015999999829e+06,-5.394467749999999796e+04,6.733630542899999768e+06
-5.335215580000000045e+04,6.733595848500000313e+06,-5.336881079999999929e+04,6.733527685899999924e+06
-5.339989940000000206e+04,6.733660308600000106e+06,-5.337046439999999711e+04,6.733538930700000376e+06
-5.332918929999999818e+04,6.733668576799999923e+06,-5.324634700000000157e+04,6.733639519000000320e+06
-5.315033170000000246e+04,6.733594662200000137e+06,-5.313776290000000154e+04,6.733513596800000407e+06
-5.336828160000000207e+04,6.733801397900000215e+06,-5.312651810000000114e+04,6.733782546299999580e+06
-5.330114340000000084e+04,6.733886064799999818e+06,-5.329816689999999653e+04,6.733853653199999593e+06
-5.321945320000000356e+04,6.733898632500000298e+06,-5.311097379999999976e+04,6.733904254900000058e+06
-5.321217710000000079e+04,6.733941627399999648e+06,-5.314206240000000253e+04,6.733935012799999677e+06
-5.334149250000000029e+04,6.733876804299999960e+06,-5.329452880000000005e+04,6.733882095999999903e+06
-5.336828160000000207e+04,6.733853984000000171e+06,-5.334645339999999851e+04,6.733792468200000003e+06
-5.335306799999999930e+04,6.733860929299999960e+06,-5.334016960000000108e+04,6.733824879800000228e+06
-5.337688059999999678e+04,6.733833478699999861e+06,-5.322242970000000059e+04,6.733843069899999537e+06
-5.307713579999999638e+04,6.733860836500000209e+06,-5.304383559999999852e+04,6.733766340599999763e+06
-5.325311600000000180e+04,6.733624578900000080e+06,-5.323524139999999898e+04,6.733569069500000216e+06
-5.325866189999999915e+04,6.733612338299999945e+06,-5.323715310000000318e+04,6.733535642799999565e+06
-5.328160149999999703e+04,6.733494704300000332e+06,-5.325417979999999807e+04,6.733442622200000100e+06
-5.328340340000000288e+04,6.733477200600000098e+06,-5.325880999999999767e+04,6.733431708100000396e+06
-5.332462529999999970e+04,6.733560692800000310e+06,-5.331172679999999673e+04,6.733454528500000015e+06
-5.324367650000000140e+04,6.733595264600000344e+06,-5.311064310000000114e+04,6.733556393299999647e+06
-5.289864519999999902e+04,6.733372904400000349e+06,-5.290856710000000021e+04,6.733299813099999912e+06
-5.303060639999999694e+04,6.733217130599999800e+06,-5.304416640000000189e+04,6.733085500099999830e+06
-5.316522050000000309e+04,6.733140737599999644e+06,-5.303836579999999958e+04,6.733141808100000024e+06
-5.303788249999999971e+04,6.733241604600000195e+06,-5.305144239999999991e+04,6.733167521099999547e+06
-5.316198969999999827e+04,6.733176547500000335e+06,-5.308782269999999698e+04,6.733162560200000182e+06
-5.291808690000000206e+04,6.733039792100000195e+06,-5.287284829999999783e+04,6.732816021499999799e+06
-5.314037649999999849e+04,6.732805027700000443e+06,-5.289926739999999700e+04,6.732787599799999967e+06
-5.291848900000000140e+04,6.732938457700000145e+06,-5.289699160000000120e+04,6.732834939199999906e+06
-5.291960770000000048e+04,6.732884607499999925e+06,-5.284673040000000037e+04,6.732879391800000332e+06
-5.287557680000000255e+04,6.733076620500000194e+06,-5.283084560000000056e+04,6.732993358799999580e+06
-5.285002790000000095e+04,6.733042637600000016e+06,-5.280967889999999898e+04,6.732933496700000018e+06
-5.283977530000000115e+04,6.733047929200000130e+06,-5.280537939999999799e+04,6.732914645100000314e+06
-5.298761159999999654e+04,6.733225266599999741e+06,-5.303672389999999723e+04,6.733157746500000358e+06
-5.298132770000000164e+04,6.733199469600000419e+06,-5.304056119999999646e+04,6.733120496700000018e+06
-5.308054660000000149e+04,6.733883617399999872e+06,-5.303556739999999991e+04,6.733876010599999689e+06
-5.441150570000000153e+04,6.732904875900000334e+06,-5.441520420000000013e+04,6.732827071899999864e+06
-5.397237269999999990e+04,6.732967278300000355e+06,-5.389974839999999676e+04,6.732768334900000133e+06
-5.426964970000000176e+04,6.732748879499999806e+06,-5.424652130000000034e+04,6.732647823300000280e+06
-5.419741829999999754e+04,6.732628493900000118e+06,-5.421389400000000023e+04,6.732519473899999633e+06
-5.421699749999999767e+04,6.732630081399999559e+06,-5.420762320000000182e+04,6.732560967799999751e+06
-5.420893099999999686e+04,6.732552314199999906e+06,-5.419874119999999675e+04,6.732508108199999668e+06
-5.406909509999999864e+04,6.732505515300000086e+06,-5.408867429999999877e+04,6.732442279799999669e+06
-5.410137430000000313e+04,6.732549171600000001e+06,-5.409767020000000048e+04,6.732438840200000443e+06
-5.409317220000000088e+04,6.732549700799999759e+06,-5.408682220000000234e+04,6.732479586099999957e+06
-5.413632719999999972e+04,6.732632886500000022e+06,-5.412015980000000127e+04,6.732543033300000243e+06
-5.406036389999999665e+04,6.732490963200000115e+06,-5.407253469999999652e+04,6.732444925599999726e+06
-5.401950749999999971e+04,6.732617051599999890e+06,-5.405062720000000263e+04,6.732476940200000070e+06
-5.385023129999999946e+04,6.732589652999999933e+06,-5.392113979999999719e+04,6.732497577800000086e+06
-5.399151909999999771e+04,6.732593833399999887e+06,-5.390235439999999653e+04,6.732501493599999696e+06
-5.395990469999999914e+04,6.732608972400000319e+06,-5.396823569999999745e+04,6.732501493599999696e+06
-5.396918009999999776e+04,6.732565111800000072e+06,-5.399231289999999717e+04,6.732501758200000040e+06
-5.412875749999999971e+04,6.732631860399999656e+06,-5.411354520000000048e+04,6.732564200000000186e+06
-5.411985349999999744e+04,6.732630653500000015e+06,-5.410693059999999969e+04,6.732563670800000429e+06
-5.408414529999999650e+04,6.732625813199999742e+06,-5.405983469999999943e+04,6.732494878999999724e+06
-5.402887840000000142e+04,6.732725066999999806e+06,-5.401803040000000328e+04,6.732636431400000118e+06
-5.404210760000000300e+04,6.732715542000000365e+06,-5.402861379999999917e+04,6.732666329400000162e+06
-5.408576389999999810e+04,6.732747556599999778e+06,-5.405882940000000235e+04,6.732622381699999794e+06
-5.406909509999999864e+04,6.732748350399999879e+06,-5.403866799999999785e+04,6.732657598100000061e+06
-5.381959249999999884e+04,6.732781687900000252e+06,-5.383673690000000352e+04,6.732592276999999769e+06
-5.379921959999999672e+04,6.732925886099999771e+06,-5.381284489999999641e+04,6.732673383899999782e+06
-5.378704869999999937e+04,6.732746127899999730e+06,-5.381624470000000292e+04,6.732589499300000258e+06
-5.373783610000000044e+04,6.732839049700000323e+06,-5.379614570000000094e+04,6.732806022800000384e+06
-5.395831569999999920e+04,6.732695356599999592e+06,-5.398058030000000144e+04,6.732611775000000373e+06
-5.394929839999999967e+04,6.732664935800000094e+06,-5.396603089999999793e+04,6.732609802799999714e+06
-5.385689890000000014e+04,6.732856036000000313e+06,-5.385305189999999857e+04,6.732724190399999730e+06
-5.400189080000000104e+04,6.732859951799999923e+06,-5.393495109999999841e+04,6.732675801500000060e+06
-5.370640359999999782e+04,6.732504192400000058e+06,-5.369079310000000260e+04,6.732430108900000341e+06
-5.366217970000000059e+04,6.732607990100000054e+06,-5.374820779999999650e+04,6.732450217299999669e+06
-5.378154540000000270e+04,6.732546790400000289e+06,-5.375058909999999742e+04,6.732492550699999556e+06
-5.377651830000000336e+04,6.732561871700000018e+06,-5.374794320000000153e+04,6.732508954900000244e+06
-5.369031489999999758e+04,6.732556391099999659e+06,-5.364912920000000304e+04,6.732430872800000012e+06
-5.379876209999999992e+04,6.732785241600000300e+06,-5.372438420000000042e+04,6.732818694400000386e+06
-5.366803889999999956e+04,6.732853072700000368e+06,-5.366248260000000300e+04,6.732783487099999562e+06
-5.365613259999999718e+04,6.732856247700000182e+06,-5.363972839999999997e+04,6.732806505900000222e+06
-5.364740140000000247e+04,6.732862597699999809e+06,-5.360956590000000142e+04,6.732773962100000121e+06
-5.357696910000000207e+04,6.732967743300000206e+06,-5.345182360000000335e+04,6.732740319299999624e+06
-5.350221899999999732e+04,6.732929121299999766e+06,-5.348170610000000306e+04,6.732926075699999928e+06
-5.344651329999999871e+04,6.732956269399999641e+06,-5.337636159999999654e+04,6.732807246700000018e+06
-5.339303040000000328e+04,6.732938744900000282e+06,-5.338800329999999667e+04,6.732842171799999662e+06
-5.336550600000000122e+04,6.732880002100000158e+06,-5.338049569999999949e+04,6.732814972799999639e+06
-5.335598870000000170e+04,6.733132367399999872e+06,-5.332006999999999971e+04,6.732957700899999589e+06
-5.334037819999999920e+04,6.733140569500000216e+06,-5.332794279999999708e+04,6.733030502600000240e+06
-5.350177440000000206e+04,6.733081038099999540e+06,-5.341737210000000050e+04,6.733066485999999568e+06
-5.343748049999999785e+04,6.733123106900000013e+06,-5.349304310000000260e+04,6.733088446499999613e+06
-5.346137039999999979e+04,6.733108204199999571e+06,-5.334800349999999889e+04,6.733065433400000446e+06
-5.341578459999999905e+04,6.733113581899999641e+06,-5.335049560000000201e+04,6.733086322300000116e+06
-5.333822179999999935e+04,6.733110163900000043e+06,-5.331550740000000224e+04,6.733039498399999924e+06
-5.350918269999999757e+04,6.733043202600000426e+06,-5.349363659999999800e+04,6.732994408099999651e+06
-5.350230359999999928e+04,6.733049023500000127e+06,-5.336963629999999830e+04,6.732993735399999656e+06
-5.327492020000000048e+04,6.732969066200000234e+06,-5.326768910000000324e+04,6.732832264299999923e+06
-5.317440030000000115e+04,6.732926893500000238e+06,-5.322570760000000155e+04,6.732911916100000031e+06
-5.327174519999999757e+04,6.733162318300000392e+06,-5.326671809999999823e+04,6.733095696100000292e+06
-5.330534730000000127e+04,6.733158137900000438e+06,-5.327544939999999769e+04,6.733062887699999847e+06
-5.327439100000000326e+04,6.733103898199999705e+06,-5.327783060000000114e+04,6.733056008500000462e+06
-5.328814940000000206e+04,6.733120566899999976e+06,-5.329714519999999902e+04,6.733063946000000462e+06
-5.329185360000000219e+04,6.733126652400000021e+06,-5.330005569999999716e+04,6.733071618900000118e+06
-5.333339319999999861e+04,6.733141733699999750e+06,-5.331037440000000061e+04,6.733055214700000361e+06
-5.326169099999999889e+04,6.733165016999999993e+06,-5.321935760000000300e+04,6.733058654299999587e+06
-5.372936940000000322e+04,6.732904243200000376e+06,-5.365131719999999768e+04,6.732890484799999744e+06
-5.372373569999999745e+04,6.732876740399999544e+06,-5.369890819999999803e+04,6.732833264800000004e+06
-5.368571310000000085e+04,6.732935464100000449e+06,-5.359640660000000207e+04,6.732905090300000273e+06
-5.361321710000000166e+04,6.732999228799999692e+06,-5.367989229999999952e+04,6.732951603699999861e+06
-5.365581509999999980e+04,6.732997905899999663e+06,-5.368571310000000085e+04,6.732968272499999963e+06
-5.348529110000000219e+04,6.732937371100000106e+06,-5.343514719999999943e+04,6.732931257000000216e+06
-5.310167070000000240e+04,6.733172584099999629e+06,-5.311146029999999882e+04,6.733095590200000443e+06
-5.322179179999999906e+04,6.732923451999999583e+06,-5.320088960000000225e+04,6.732889585199999623e+06
-5.308105700000000070e+04,6.732875686300000176e+06,-5.313222350000000006e+04,6.732830666400000453e+06
-5.304470160000000033e+04,6.732930100100000389e+06,-5.302447060000000056e+04,6.732796649799999781e+06
-5.296567459999999846e+04,6.732939803199999966e+06,-5.294080369999999675e+04,6.732855136400000192e+06
-5.294292040000000270e+04,6.732894294800000265e+06,-5.292466410000000178e+04,6.732822857200000435e+06
-5.293895160000000033e+04,6.732901438599999994e+06,-5.290085149999999703e+04,6.732763061200000346e+06
-5.286909700000000157e+04,6.732993775700000115e+06,-5.290083709999999701e+04,6.732954467000000179e+06
-5.398772170000000187e+04,6.731914132799999788e+06,-5.403005509999999776e+04,6.731497148599999957e+06
-5.323294789999999921e+04,6.732462236499999650e+06,-5.307637000000000262e+04,6.732205866299999878e+06
-5.229796540000000095e+04,6.732390615600000136e+06,-5.230064830000000075e+04,6.732126632799999788e+06
-5.428570999999999913e+04,6.732683650200000033e+06,-5.452444470000000001e+04,6.732823394899999723e+06
-5.441346779999999853e+04,6.732863599700000137e+06,-5.435438530000000173e+04,6.732723849700000137e+06
-5.441164009999999689e+04,6.732902047500000335e+06,-5.422338659999999800e+04,6.732787003800000064e+06
-5.432816180000000168e+04,6.732949326000000350e+06,-5.433173369999999704e+04,6.732866775799999945e+06
-5.430990550000000076e+04,6.732953294700000435e+06,-5.430641019999999844e+04,6.732779758000000380e+06
-5.429164919999999984e+04,6.732952501000000164e+06,-5.430865000000000146e+04,6.732890962600000203e+06
-5.437142119999999704e+04,6.732923529000000097e+06,-5.435594309999999678e+04,6.732835025700000115e+06
-5.431061290000000008e+04,6.732799270600000396e+06,-5.435701219999999739e+04,6.732841138899999671e+06
-5.417655520000000251e+04,6.732965201000000350e+06,-5.416107710000000225e+04,6.732808435100000352e+06
-5.428648980000000302e+04,6.732955279099999927e+06,-5.429323670000000129e+04,6.732889794599999674e+06
-5.436586499999999796e+04,6.732937816599999554e+06,-5.429601479999999719e+04,6.732892572700000368e+06
-5.324488440000000264e+04,6.732997909500000067e+06,-5.293569789999999921e+04,6.733024534799999557e+06
-5.316443220000000292e+04,6.733095186499999836e+06,-5.300074450000000070e+04,6.733116278400000185e+06
-5.366617300000000250e+04,6.733097757500000298e+06,-5.369700000000000000e+04,6.733246496600000188e+06
-5.368064390000000276e+04,6.733167579199999571e+06,-5.360898060000000260e+04,6.733169480000000447e+06
-5.236742519999999786e+04,6.732826514499999583e+06,-5.238825800000000163e+04,6.732770037600000389e+06
-5.211756360000000132e+04,6.733426370699999854e+06,-5.225170760000000155e+04,6.733219995299999602e+06
-5.215983049999999639e+04,6.733524179700000212e+06,-5.230443920000000071e+04,6.733443780299999751e+06
-5.182771639999999752e+04,6.732814657200000249e+06,-5.203925119999999879e+04,6.732664638100000098e+06
-5.186343519999999990e+04,6.732825769700000063e+06,-5.184744239999999991e+04,6.732760158400000073e+06
-5.173127560000000085e+04,6.732710675699999556e+06,-5.190850029999999970e+04,6.732672682199999690e+06
-5.180072879999999714e+04,6.732938879300000146e+06,-5.188605709999999817e+04,6.732849979100000113e+06
-5.201226359999999841e+04,6.732855932300000452e+06,-5.201226269999999931e+04,6.732683778199999593e+06
-5.204956999999999971e+04,6.733204389200000092e+06,-5.209163880000000063e+04,6.732975391900000162e+06
-5.208489190000000235e+04,6.733442752799999900e+06,-5.213639280000000144e+04,6.733326783900000155e+06
-5.196826329999999871e+04,6.733437487599999644e+06,-5.194155030000000261e+04,6.733378665500000119e+06
-5.228065039999999863e+04,6.733457006400000304e+06,-5.225872350000000006e+04,6.733282441499999724e+06
-5.214706910000000062e+04,6.733472148099999875e+06,-5.229232570000000123e+04,6.733382718700000085e+06
-5.234868200000000070e+04,6.733491462700000033e+06,-5.231417139999999927e+04,6.733282321700000204e+06
-5.332578020000000106e+04,6.733171092899999581e+06,-5.254314119999999821e+04,6.733521931099999696e+06
-5.482848429999999644e+04,6.732761384700000286e+06,-5.441282299999999668e+04,6.732747500699999742e+06
